id,name,description,amount,start_date,last_charge_date,next_charge_date,created_on,frequency_id,owner_id,status_id,interest_rate,withdrawal_date,default_plan,plan_type_id,goal,locked,next_returns_date,last_returns_date,cowry_amount,debit_card,is_archived,is_deleted,is_goal_achieved,is_a_goal,is_interest_free,plan_group_id,is_deleted_from_group,is_a_fund,purchased_fund_id,is_a_wallet,currency_is_dollars,is_auto_rollover,is_vendor_plan,plan_source,is_donation_plan,donation_description,donation_expiry_date,donation_link,link_code,charge_payment_fee,donation_is_approved,is_emergency_plan,is_personal_challenge,currency_id,is_a_usd_index,usd_index_id,open_savings_plan,new_cycle,recurrence,is_bloom_note,is_managed_portfolio,portfolio_holdings_id,is_fixed_investment,is_regular_savings,preset_id
06d955fc7789495ab50bc200f12bc12f,"Dollar Stash",Stash,0,2023-03-24,NULL,NULL,"2023-03-24 00:31:31",1,0563ace1c8174837988f1ac152b5f3f4,2,0,NULL,0,1,0,1,2023-03-24,2023-03-24,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
06de8765ba2f4ef5be126695bd3bc427,"Have a Baby",Group,0,2023-08-23,NULL,2025-05-01,"2023-08-23 18:31:19",6,04dcd90e86b34454aaa3bb6c7c3f0e96,1,0.113,NULL,0,1,0,0,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,5c379411d36b4803a16ce852ec7bf1c4,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20230823T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=1",0,0,NULL,0,0,NULL
06e4ea1667904c40b27b8267d84a4639,"Denver Nuggets",Group,100000,2024-08-06,2025-04-19,2025-04-26,"2024-08-06 05:09:54",6,566126bab52a4754936e309e3166a797,1,0.09,NULL,0,1,0,0,2025-04-20,2025-04-19,0,3735056d45f643fa953dfcfa0a87fba9,0,0,0,0,0,38f0a6d9704a4309886017913466df26,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20240806T000000Z
RRULE:FREQ=WEEKLY;BYDAY=SA",0,0,NULL,0,0,NULL
06f0bebeab814faaa6331a9e36a2f1bb,"Chelsea Football Circle",Group,500000,2023-06-01,NULL,NULL,"2023-10-23 08:41:27",2,d70665e80e3846a58c8795570715428d,1,0.12,NULL,0,1,0,0,2025-04-20,2025-04-19,0,f4c6c0c169924a64901ae06d3b297f8e,0,0,0,0,0,209b072292f24e328b70e9a114e7efe3,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
06f774e3762f4dfcb9d403e31b8c05c7,"Dragon fruit","Mutual Fund",5000000,2024-11-26,NULL,2024-11-26,"2024-11-26 13:56:11",4,a41c9d1cd8aa4e05b2b9c99ed7ad1e7d,2,0,NULL,0,1,0,1,2024-11-26,2024-11-26,0,NULL,0,0,0,0,0,NULL,0,1,232596e2801e41bab5c8ecb33664db7b,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
06f9a2ad9f8747a7a32863f50d75e3bd,"Taskhosejr's Nest","Mutual Fund",0,2025-02-11,NULL,2025-02-11,"2025-02-11 00:38:31",1,fd2e7eb1746e41068a1b4cd09b5958b4,2,0,NULL,0,1,0,1,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,NULL,0,1,be8a9963298247fca9c385bec92d1fac,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
0700614334144ff3849dca35d1250b83,"Lagos Money Goons","Save As You Earn",0,2020-03-19,NULL,2020-03-19,"2020-03-19 15:19:32",4,363237ae6a2242feb3c973ef20247f79,2,0.06,2020-09-15,0,1,1000000000,1,2020-12-08,2020-12-07,0,NULL,0,1,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
071576c411fa4dacb1684f83e45a2eae,asdasd,Periodic,1000,2018-02-11,2018-02-11,2018-03-13,"2018-02-11 20:45:02",1,0257625a02344b239b41e1cbe60ef080,2,0.1,2018-05-11,0,1,0,1,2018-02-27,2018-02-26,0,NULL,0,1,0,0,0,NULL,1,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
073fcb754e69499482bb723d46ec07e9,Emergency,"Regular Savings",2800000,2023-10-29,2025-04-01,2025-05-01,"2023-10-29 22:20:50",6,639f95866b8f411ba5e90cc95d87e73b,1,0.088,NULL,1,4,50000000,0,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,1,0,1,0,NULL,0,0,"DTSTART:20231029T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=1",0,0,NULL,0,0,1
074b8ffedcef42c5a4a287e2dc68770f,Vacation,Group,0,2023-08-03,NULL,2025-05-01,"2023-08-03 00:46:03",6,b15810c73f1f4722b2ea72d9e329ea0c,1,0.08,NULL,0,1,0,0,2025-04-20,2025-04-19,0,11d3e1ff1bdf41a2a97ceda7d4dc5397,0,0,0,0,0,82b2017c154640218c580791f9461c2b,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20230803T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=1",0,0,NULL,0,0,NULL
076f79fc6dd94424a301767e1b1262a3,"Fixed Dollar Investment","Regular Savings",0,NULL,NULL,2024-02-28,"2024-02-28 12:51:37",1,028f736f750f4318aa71d62d3aa3d1bd,2,0.04,NULL,0,1,0,0,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,NULL,0,0,NULL,0,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,1,0,NULL
07714f55abac4466afb7432c52236a4f,Stash,Stash,0,2023-03-21,NULL,NULL,"2023-03-21 19:10:37",1,bc7e589d218c4710a95e127b502dbb26,2,0,NULL,0,1,0,1,2023-03-21,2023-03-21,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
0773007929d94c6ab511eabe75b8a424,Surl-61190,"Regular Savings",0,2024-02-02,NULL,2022-01-19,"2022-01-19 13:38:27",1,72141b6db0a94e9b8414ae0e783792b7,2,0.11,NULL,0,1,0,0,2025-04-20,2025-04-19,0,839e24daf6fa4415a34a6a36e14e60bb,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
077dddc93fc2426292e5ec1512f150d7,"my group chat","Save As You Earn",0,2019-01-07,NULL,2019-01-07,"2019-01-07 12:14:15",1,0257625a02344b239b41e1cbe60ef080,2,0.08,NULL,0,1,80000000,0,2025-04-20,2025-04-19,0,d7e12d2aab104a9d8160b75c8b1a85dc,0,0,0,0,0,d32b949b3a6247628768bb9b5f2e59b2,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
0788c51dd85e41098d40082baf4c2716,Stash,Stash,0,2023-10-18,NULL,NULL,"2023-10-18 16:46:49",1,4366c233a386493a84b2d5011d8e8e43,2,0,NULL,0,1,0,1,2023-10-18,2023-10-18,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
078a08a88cf04c9087af595b47951dd3,Avocado,"Save As You Earn",500000,2020-12-22,NULL,NULL,"2020-12-22 19:19:36",1,477251b6ab8241dba14bf13c8365efe9,2,0,NULL,0,1,0,1,2025-04-20,2025-04-19,0,eb757fd62f5141cfaa4177c7f41937be,0,0,0,0,0,NULL,0,1,4f292aacf89c4194bc0b8bd9ee198a4c,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
078fc189e3644989a248cb5136ad56c7,"Dollar Stash",Stash,0,2022-03-04,NULL,NULL,"2022-03-04 09:48:14",1,f026b5d9d7d84a7a9e452862f58b4cf9,2,0,NULL,0,1,0,1,2022-03-04,2022-03-04,0,19c97bb4078e4a84a033637b6a4e0d1c,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
0799251416b24548be6805a5df26e634,"Conservative Portfolio","Managed Portfolio",10000006,2023-10-15,2025-04-15,2025-04-22,"2023-10-15 12:37:58",6,a1dd9266894f43929fc3f93e2dbfae86,1,0,NULL,0,1,0,1,2023-10-15,2023-10-15,0,ab7722ecb3f145e89a9b1b8f1407ab1e,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20231015T000000Z
RRULE:FREQ=WEEKLY;BYDAY=TU",0,1,74ce454dddac49d898971e73a27b2885,0,0,NULL
07aecd20a3964d2a8e3764c94a393a84,Lime,"Mutual Fund",1000,2022-10-10,NULL,NULL,"2022-10-10 20:53:27",4,e500417721c6424fb879d603615a6d77,2,0,NULL,0,1,0,1,2022-10-10,2022-10-10,0,1d65917484f64bc295cf65423f8dcc55,0,0,0,0,0,NULL,0,1,5b43a0bddba642d0872924c7edca3897,0,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
07b6f0deb4e24d1cb7fed2342f9d3de2,Stash,Stash,0,2023-09-28,NULL,NULL,"2023-09-28 08:29:42",1,c91ed8e84744454ea1050180d5b3de53,2,0,NULL,0,1,0,1,2023-09-28,2023-09-28,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
07df311326eb4db6b03e2d8eae2bc5d4,"Circle 2",Group,2000000,2023-05-24,2025-04-19,2025-04-20,"2023-05-24 15:06:25",6,da1b733b34084652897e4be00f49ffb0,1,0.11,NULL,0,1,0,0,2025-04-20,2025-04-19,0,b48cae081b284cb4976be62934bf687d,0,0,0,0,1,329ff24b504144b4a95f5d2a857afbcc,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20230524T000000Z
RRULE:FREQ=DAILY",0,0,NULL,0,0,NULL
07df91058bd24990b978fd1e1156b293,Vacation,Group,10000000,2023-10-14,2025-04-16,2025-05-16,"2023-10-14 08:29:03",6,f026b5d9d7d84a7a9e452862f58b4cf9,1,0.089,NULL,0,1,1500000000,0,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,67811e939e1b434aa17c04a51461a7cc,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20231014T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=16",0,0,NULL,0,0,NULL
07e0960ddbe148e0bf9a6f6d1a5d3c80,Stash,Stash,0,2023-03-23,NULL,NULL,"2023-03-23 15:29:12",1,a92ed329199a4069933a44010535a25b,2,0,NULL,0,1,0,1,2023-03-23,2023-03-23,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
07e41d261a324937a651a5303e5a7b54,"Dollar Stash",Stash,0,2024-07-11,NULL,NULL,"2024-07-11 09:13:53",1,d6f06596ef26442d958a9e3cc3c84695,2,0,NULL,0,1,0,1,2024-07-11,2024-07-11,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
07e78d7182744e45a5ef8832f856660b,"Man Utd Football Circle",Group,500000,2023-06-01,NULL,NULL,"2023-10-23 08:35:49",2,d70665e80e3846a58c8795570715428d,1,0.12,NULL,0,1,0,0,2025-04-20,2025-04-19,0,f4c6c0c169924a64901ae06d3b297f8e,0,0,0,0,0,688d2ccc387c446e9c1f9c34508b53bf,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
07f568ab23ec48eeb7fe1c040e6e6fa7,DELETEDW932132558,"Save As You Earn",0,2020-08-31,NULL,2020-08-31,"2020-08-31 11:56:16",4,279602fb41c240689c5edfec63c7c1a1,2,0,NULL,0,1,0,1,2020-08-31,2020-08-31,0,NULL,0,1,0,0,0,NULL,0,1,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
07f5edc785e04bef942349ef6080e715,"Test plan from Coral","Save As You Earn",200000,2022-02-07,2022-08-28,2022-09-28,"2022-02-07 14:20:40",1,3a32a6863fe3494d8389f6e9e58d9ce1,2,0,NULL,0,1,0,0,2022-09-02,2022-09-01,0,NULL,0,1,0,0,1,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
08049292308d4109a05ffcd0cf309ddf,Carambola,"Periodic Plan",10000000,2023-11-07,NULL,2023-11-07,"2023-11-06 23:46:53",6,3ab0b5df70d94558bbb484719ec1769d,2,0,NULL,1,1,0,0,2025-04-20,2025-04-19,0,b176933225794ce4b0803d4dfc86a3e3,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20231107T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=1",0,0,NULL,0,1,NULL
0808c77096ec4fa4be0267bcda93a28f,rere2112,Group,3232300,2023-03-17,2023-04-11,2023-04-18,"2022-03-22 13:21:37",2,b70eddd82eae4684bddc252b0b05e895,2,0,NULL,0,1,0,0,2025-04-20,2025-04-19,0,ddd2b0d2778a4fa5a1bcaebdaa4f6330,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
080960e267a94eae82def356f4a2ba3c,DELETEDW957700613,"Save As You Earn",10000,2021-03-08,NULL,2021-03-08,"2021-03-08 15:04:00",1,b70eddd82eae4684bddc252b0b05e895,2,0.03,2022-03-08,0,1,0,1,2021-03-08,2021-03-08,0,NULL,0,1,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
080db01f46dc4fc68196e6b937362343,"Dollar Stash",Stash,0,2023-02-02,NULL,NULL,"2023-02-02 12:38:52",1,987e254b475a40d38bc0b7eb1282e458,2,0,NULL,0,1,0,1,2023-02-02,2023-02-02,0,3fbd90c0a58f4cbc9851639ee088afd5,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
08190b7675bb41b394cb75db4da586d2,Apple,"Mutual Fund",7540000,2023-06-07,NULL,2023-06-07,"2023-06-07 13:44:50",1,15379129a69444c98190bfe572f3448e,2,0,NULL,0,1,0,1,2023-06-07,2023-06-07,0,2812a08a56e441d7bab6456835d514ba,0,0,0,0,0,NULL,0,1,ac00143e1c5445479dcc275655b9ed8b,0,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
08234c1aac174343932d469f7a03f43b,"First plan",Periodic,10000,2023-02-06,NULL,NULL,"2023-02-06 10:55:33",1,4ad87327722a48519da4fb29cb781f9f,2,0,NULL,1,1,0,0,2025-04-20,2025-04-19,0,df114310f6634db2aef717dd82982079,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
082ab2bd1e9740beac2e0df83792a7ee,"Transfer to Naira MF",Group,1000000,2023-05-25,2025-04-19,2025-04-20,"2023-05-25 14:17:45",6,e500417721c6424fb879d603615a6d77,1,0.089,NULL,0,1,0,0,2025-04-20,2025-04-19,0,1d65917484f64bc295cf65423f8dcc55,0,0,0,0,0,63bb5e5bd91d480387c03cac5ccf2a31,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,1,"DTSTART:20230524T000000Z
RRULE:FREQ=DAILY",0,0,NULL,0,0,NULL
08363e5ba95c42798fa03d6671cc7414,General,Group,2000000,2023-08-24,2024-04-30,NULL,"2023-08-24 22:05:58",6,f53f335ba5334bff9660e9636b88a2bd,2,0.113,NULL,0,1,1000000000,0,2025-04-20,2025-04-19,0,78e58537cb64407e8855b075cbfa029e,0,0,0,0,0,81235fea83e44238a945aeabae56dcd4,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20230824T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=-1",0,0,NULL,0,0,NULL
083741f054e44f8f9d659dbf092d721b,9822,"Periodic Plan",100000,2024-05-11,2024-05-23,NULL,"2024-05-11 14:53:01",6,f53f335ba5334bff9660e9636b88a2bd,2,0,NULL,0,1,0,0,2025-04-20,2025-04-19,0,78e58537cb64407e8855b075cbfa029e,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20240511T000000Z
DTEND:20240809T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=23",0,0,NULL,0,1,NULL
08430e6848b741a18c3b20870f8bd111,"Dollar Stash",Stash,0,2025-02-21,NULL,NULL,"2025-02-21 11:05:27",1,44bc656c92874832bf2635c6a4da0571,2,0,NULL,0,1,0,1,2025-02-21,2025-02-21,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
08485b103bb940ea85f2302c1305868e,"Dollar Stash",Stash,0,2022-02-07,NULL,NULL,"2022-02-07 18:46:29",1,a8cd43ea139d4a489c068efbc56cdb76,2,0,NULL,0,1,0,1,2022-02-07,2022-02-07,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
084abe2af5054720a336dcc2c2310337,Stash,Stash,0,2025-04-09,NULL,NULL,"2025-04-09 15:26:17",1,96187d8fe40c4d64a4ae80c2d056dc52,2,0,NULL,0,1,0,1,2025-04-09,2025-04-09,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
0858a6a910f146afa549efec9dd455d6,hhh-91040,"Save As You Earn",999900,2022-05-31,2020-05-04,2020-06-03,"2020-05-04 22:14:06",1,477251b6ab8241dba14bf13c8365efe9,2,0,NULL,0,1,0,0,2025-04-20,2025-04-19,0,eb757fd62f5141cfaa4177c7f41937be,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
08602e7c1c7c4b699db2a347c0252568,"Dollar Stash",Stash,0,2023-07-05,NULL,NULL,"2023-07-05 09:47:13",1,1b14dc7040484782b2001299907d44e6,2,0,NULL,0,1,0,1,2023-07-05,2023-07-05,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
0860999b51b94347a379a91904295d80,"Dollar Stash",Stash,0,2022-02-15,NULL,NULL,"2022-02-15 12:23:23",1,0e92b6ce6c1e4827b4ca266091c54594,2,0,NULL,0,1,0,1,2022-02-15,2022-02-15,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
0869ea8e152749e8ba288d8a3d36f920,"Chelsea Football Circle",Group,700000,2023-06-01,NULL,NULL,"2023-10-20 10:11:01",2,fe321c01bc49461a94cef73de1cd393f,1,0.12,NULL,0,1,0,0,2025-04-20,2025-04-19,0,01bc858d4c874afa9a394b3b278b1d3c,0,0,0,0,0,209b072292f24e328b70e9a114e7efe3,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
086b1088f7f64697b2dbe7f9156940cf,"Circle 2",Periodic,100000,2020-01-29,2023-05-26,2023-06-26,"2020-01-29 15:46:37",1,f6b76010606f4536b3e03b7e0917dc89,2,0.09,2020-04-29,0,1,1000000,1,2025-04-20,2025-04-19,0,f71a70ba0e20458c82be5eedeff1c12c,0,0,0,0,0,61f2f26ec2674c1f91c30e728be00b36,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
086d99457fd3439187e2d3f0498fb4c0,"Own A Home",Group,10000000,2023-08-03,2025-03-31,2025-04-30,"2023-08-03 11:09:48",6,4d44cf3a15804fda9c9f2e74c7e49917,1,0.115,NULL,0,1,0,0,2025-04-20,2025-04-19,0,17559e39859e4dc280620e70e674fd27,0,0,0,0,0,5af046f196aa4f35a399c7011c744f8c,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20230803T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=-1",0,0,NULL,0,0,NULL
08709269ff1648aca0735ce86f3a8219,dwee,"Regular Savings Plan",323300,2025-03-08,2025-04-16,2025-05-16,"2025-03-08 10:16:47",6,3aa79f2f1c0148cd964a6f91dd0fd72b,1,0.11,2025-06-06,0,1,0,1,2025-04-20,2025-04-19,0,01f3e959a4264363b326625094227db7,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20250308T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=16",0,0,NULL,0,1,NULL
087793ce99994d66a2ca05d914779d99,P2,"Periodic Plan",1000000,2024-05-15,NULL,2024-05-15,"2024-05-15 18:24:26",6,97cff281d1644994bfc87483a4bc60eb,2,0,NULL,0,1,0,0,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20240515T000000Z
RRULE:FREQ=DAILY",0,0,NULL,0,1,NULL
0879bef85106445792ae22444a8058bb,DELETEDW451138079,"Save As You Earn",0,2018-06-17,NULL,NULL,"2018-06-18 00:52:18",1,0257625a02344b239b41e1cbe60ef080,2,0,NULL,0,1,1000000000,0,2018-09-18,2018-09-17,0,NULL,0,1,0,0,0,NULL,1,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
087a5e8ea3844c5fa7058521241ff4d6,4000,"Save As You Earn",0,2019-05-02,NULL,2019-05-02,"2019-05-02 18:13:00",1,0257625a02344b239b41e1cbe60ef080,2,0,NULL,0,1,0,1,2019-05-02,2019-05-02,0,d7e12d2aab104a9d8160b75c8b1a85dc,0,0,0,0,0,NULL,0,1,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
088049d04fd442f78df350d24ff3137b,Afooo,Group,500000,2023-11-10,2025-04-19,2025-04-20,"2023-11-10 12:47:46",6,59b759f673334e98bc108e4b0e2822a4,1,0.09,NULL,0,1,0,0,2025-04-20,2025-04-19,0,d5f34167905041c9a64d9ea7c5411108,0,0,0,0,0,a3d0ac6cf17c407a9a12975a12d21277,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20231110T000000Z
RRULE:FREQ=DAILY",0,0,NULL,0,0,NULL
08824551071f43c0bf2975c0ff48b98b,Stash,Stash,0,2022-10-08,NULL,NULL,"2022-10-08 14:59:23",1,a441ddfd83f445d1ac7f58bcbdbe1713,2,0,NULL,0,1,0,1,2022-10-08,2022-10-08,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
088907d3170249d8bbd11c1ad9c9ab55,Stash,Stash,0,2023-03-01,NULL,NULL,"2023-03-01 15:24:36",1,6161e4cf46094bf2b33d86360811fbc8,2,0,NULL,0,1,0,1,2023-03-01,2023-03-01,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
088b2bd5c69a4c09ad2611a5314cb63d,"Dollar Stash",Stash,0,2023-10-14,NULL,NULL,"2023-10-14 16:13:59",1,df69a8c50de74328b9bc68e853cb0fe3,2,0,NULL,0,1,0,1,2023-10-14,2023-10-14,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
088ea076ce3d44c3a63e83f427816a99,NewFlow2,"Save As You Earn",100000,2018-06-09,2018-08-08,2018-09-07,"2018-06-09 17:44:14",1,0257625a02344b239b41e1cbe60ef080,2,0.08,NULL,0,1,0,0,2025-04-20,2025-04-19,0,d7e12d2aab104a9d8160b75c8b1a85dc,0,0,0,0,0,NULL,1,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
08967fe7082a4240a4729b8db79fde96,"Dollar Stash",Stash,0,2024-07-09,NULL,NULL,"2024-07-09 18:19:25",1,19d8351119824b308f07bca1921a7a8a,2,0,NULL,0,1,0,1,2024-07-09,2024-07-09,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
